id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,locality_mixed
8494,3984,queensferry,vic,145.56397900000002,-38.312647,LANG LANG,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,queensferry
8495,3984,tenby point,vic,145.56397900000002,-38.312647,LANG LANG,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,tenby point
8496,3984,the gurdies,vic,145.56397900000002,-38.312647,LANG LANG,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,the gurdies
8497,3987,nyora,vic,145.689142,-38.309048,NYORA,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,nyora vic
8498,3988,mountain view,vic,145.811863,-38.313447,POOWONG,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,mountain view vic
8499,3988,poowong,vic,145.811863,-38.313447,POOWONG,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,poowong
8500,3988,poowong east,vic,145.811863,-38.313447,POOWONG,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,poowong east
8501,3988,poowong north,vic,145.811863,-38.313447,POOWONG,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,poowong north
8503,3990,glen forbes,vic,145.501279,-38.455399,GLEN FORBES,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,glen forbes
8504,3991,bass,vic,145.466781,-38.483041,BASS,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,bass
8505,3992,blackwood forest,vic,145.534315,-38.569134999999996,DALYSTON,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,blackwood forest
8506,3992,dalyston,vic,145.534315,-38.569134999999996,DALYSTON,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,dalyston
8507,3992,ryanston,vic,145.534315,-38.569134999999996,DALYSTON,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,ryanston
8508,3992,west creek,vic,145.534315,-38.569134999999996,DALYSTON,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,west creek
8509,3995,anderson,vic,145.630713,-38.578071,WONTHAGGI,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,anderson
8510,3995,archies creek,vic,145.630713,-38.578071,WONTHAGGI,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,archies creek
8511,3995,cape paterson,vic,145.630713,-38.578071,WONTHAGGI,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,cape paterson
8512,3995,harmers haven,vic,145.630713,-38.578071,WONTHAGGI,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,harmers haven
8513,3995,hicksborough,vic,145.630713,-38.578071,WONTHAGGI,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,hicksborough
8514,3995,kilcunda,vic,145.630713,-38.578071,KILCUNDA,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,kilcunda
8515,3995,lance creek,vic,145.630713,-38.578071,WONTHAGGI,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,lance creek
8516,3995,north wonthaggi,vic,145.630713,-38.578071,WONTHAGGI,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,north wonthaggi
8517,3995,powlett river,vic,145.630713,-38.578071,WONTHAGGI,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,powlett river
8518,3995,south dudley,vic,145.630713,-38.578071,WONTHAGGI,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,south dudley
8519,3995,st clair,vic,145.630713,-38.578071,WONTHAGGI,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,st clair vic
8520,3995,wattle bank,vic,145.630713,-38.578071,WONTHAGGI,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,wattle bank
8521,3995,wonthaggi,vic,145.630713,-38.578071,WONTHAGGI,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,wonthaggi
8522,3995,woolamai,vic,145.630713,-38.578071,WONTHAGGI,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,woolamai
8523,3996,inverloch,vic,145.745609,-38.629560999999995,INVERLOCH,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,inverloch
8524,3996,pound creek,vic,145.745609,-38.629560999999995,INVERLOCH,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,pound creek
8526,4000,brisbane adelaide street,qld,153.02212600000001,-27.468390999999997,CITY DC - BRISBANE,Delivery Area,Updated 6-Feb-2020,30504,Brisbane Inner - West,305,Brisbane Inner City,R1,brisbane adelaide street
21016,4000,brisbane city,qld,153.0251227,-27.46977074,Brisbane Metro,Delivery Area,Updated 6-Feb-2020,30504,Brisbane Inner - West,305,Brisbane Inner City,R1,brisbane city
8527,4000,brisbane city dc,qld,153.02212600000001,-27.468390999999997,Brisbane Metro,,Updated 6-Feb-2020,30504,Brisbane Inner - West,305,Brisbane Inner City,R1,brisbane city dc
8528,4000,brisbane gpo,qld,153.02212600000001,-27.468390999999997,Brisbane Metro,,Updated 6-Feb-2020,30504,Brisbane Inner - West,305,Brisbane Inner City,R1,brisbane gpo
8529,4000,brisbane-city,qld,153.02212600000001,-27.468390999999997,Brisbane Metro,,Updated 6-Feb-2020,30504,Brisbane Inner - West,305,Brisbane Inner City,R1,brisbane-city
8530,4000,parliament house,qld,153.02212600000001,-27.468390999999997,Brisbane Metro,,Updated 6-Feb-2020,30504,Brisbane Inner - West,305,Brisbane Inner City,R1,parliament house qld
8531,4000,petrie terrace,qld,153.02212600000001,-27.468390999999997,Brisbane Metro,,Updated 6-Feb-2020,30504,Brisbane Inner - West,305,Brisbane Inner City,R1,petrie terrace
8262,4004,spring hill,qld,149.31659299999998,-24.045265,CITY DC - BRISBANE,Post Office Boxes,Updated 25-Mar-2020 SA3,30504,Brisbane Inner - West,305,Brisbane Inner City,R1,spring hill qld
8263,4005,new farm,qld,153.04519399999998,-27.470078000000004,ALBION DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,new farm
21017,4005,teneriffe,qld,153.04830959999998,-27.4561168,Brisbane Metro,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,teneriffe
8264,4006,bowen bridge,qld,153.175242,-27.36618,Brisbane Metro,,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,bowen bridge
8265,4006,bowen hills,qld,153.175242,-27.36618,ALBION DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,bowen hills
8266,4006,brisbane exhibition,qld,153.175242,-27.36618,Brisbane Metro,,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,brisbane exhibition
8267,4006,fortitude valley,qld,153.175242,-27.36618,ALBION DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,fortitude valley
8268,4006,fortitude valley bc,qld,153.175242,-27.36618,Brisbane Metro,,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,fortitude valley bc
8269,4006,herston,qld,153.175242,-27.36618,ALBION DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,herston
8270,4006,mayne,qld,153.175242,-27.36618,Brisbane Metro,,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,mayne
8271,4006,newstead,qld,153.175242,-27.36618,ALBION DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,newstead qld
8274,4007,doomben,qld,153.061914,-27.436088,Brisbane Metro,,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,doomben
8275,4007,hamilton,qld,153.061914,-27.436088,ALBION DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,hamilton qld
8276,4007,hamilton central,qld,153.061914,-27.436088,ALBION DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,hamilton central
8277,4007,whinstanes,qld,153.061914,-27.436088,Brisbane Metro,,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,whinstanes
21018,4008,brisbane airport,qld,153.1132012,-27.38837225,Brisbane 11 to 20 kms from Port,Delivery Area,Updated 6-Feb-2020,30203,Nundah,302,Brisbane - North,R1,brisbane airport
8278,4008,bulwer island,qld,153.14231999999998,-27.399839,Brisbane 11 to 20 kms from Port,,Updated 6-Feb-2020,30203,Nundah,302,Brisbane - North,R1,bulwer island
8279,4008,meeandah,qld,153.14231999999998,-27.399839,Brisbane 11 to 20 kms from Port,,Updated 6-Feb-2020,30203,Nundah,302,Brisbane - North,R1,meeandah
8280,4008,myrtletown,qld,153.14231999999998,-27.399839,Brisbane 11 to 20 kms from Port,,Updated 6-Feb-2020,30203,Nundah,302,Brisbane - North,R1,myrtletown
8281,4008,pinkenba,qld,153.14231999999998,-27.399839,ALBION DC,Delivery Area,Updated 6-Feb-2020,30203,Nundah,302,Brisbane - North,R1,pinkenba
8282,4009,eagle farm,qld,153.105247,-27.405746999999998,ALBION DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,eagle farm
8283,4009,eagle farm bc,qld,153.105247,-27.405746999999998,Brisbane 11 to 20 kms from Port,,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,eagle farm bc
8285,4010,albion bc,qld,153.04353999999998,-27.433237,Brisbane Metro,,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,albion bc
8286,4010,albion dc,qld,153.04353999999998,-27.433237,Brisbane Metro,,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,albion dc
8287,4010,breakfast creek,qld,153.04353999999998,-27.433237,Brisbane Metro,,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,breakfast creek qld
8288,4011,clayfield,qld,153.059749,-27.419484000000004,ALBION DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,clayfield
8289,4011,eagle junction,qld,153.059749,-27.419484000000004,Brisbane 11 to 20 kms from Port,,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,eagle junction
8290,4011,hendra,qld,153.059749,-27.419484000000004,ALBION DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,hendra
8291,4012,nundah,qld,153.05355,-27.399334999999997,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,nundah
8292,4012,toombul,qld,153.05355,-27.399334999999997,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,toombul
8293,4012,wavell heights,qld,153.05355,-27.399334999999997,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,wavell heights
8294,4012,wavell heights north,qld,153.05355,-27.399334999999997,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,wavell heights north
8295,4013,northgate,qld,153.074982,-27.397054999999998,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30203,Nundah,302,Brisbane - North,R1,northgate qld
8297,4014,banyo,qld,153.084784,-27.373946999999998,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30203,Nundah,302,Brisbane - North,R1,banyo
8298,4014,nudgee,qld,153.084784,-27.373946999999998,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30203,Nundah,302,Brisbane - North,R1,nudgee
8299,4014,nudgee beach,qld,153.084784,-27.373946999999998,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30203,Nundah,302,Brisbane - North,R1,nudgee beach
8300,4014,virginia,qld,153.084784,-27.373946999999998,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30203,Nundah,302,Brisbane - North,R1,virginia qld
8301,4014,virginia bc,qld,153.084784,-27.373946999999998,Brisbane 21 to 30 kms from Port,,Updated 6-Feb-2020,30203,Nundah,302,Brisbane - North,R1,virginia bc
8302,4014,virginia dc,qld,153.084784,-27.373946999999998,Brisbane 21 to 30 kms from Port,,Updated 6-Feb-2020,30203,Nundah,302,Brisbane - North,R1,virginia dc
8303,4017,bracken ridge,qld,153.047339,-27.318074,SANDGATE DC,Delivery Area,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,bracken ridge
8304,4017,brighton,qld,153.047339,-27.318074,SANDGATE DC,Delivery Area,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,brighton qld
8305,4017,brighton eventide,qld,153.047339,-27.318074,SANDGATE DC,Delivery Area,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,brighton eventide
8306,4017,brighton nathan street,qld,153.047339,-27.318074,SANDGATE DC,Delivery Area,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,brighton nathan street
8307,4017,deagon,qld,153.047339,-27.318074,SANDGATE DC,Delivery Area,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,deagon
8308,4017,nashville,qld,153.047339,-27.318074,Brisbane Metro,,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,nashville
8309,4017,sandgate,qld,153.047339,-27.318074,SANDGATE DC,Delivery Area,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,sandgate qld
8310,4017,sandgate dc,qld,153.047339,-27.318074,Brisbane Metro,,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,sandgate dc
8311,4017,shorncliffe,qld,153.047339,-27.318074,SANDGATE DC,Delivery Area,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,shorncliffe
8312,4018,fitzgibbon,qld,153.031804,-27.349073999999998,SANDGATE DC,Delivery Area,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,fitzgibbon
8313,4018,taigum,qld,153.031804,-27.349073999999998,SANDGATE DC,Delivery Area,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,taigum
8315,4019,clontarf beach,qld,153.088498,-27.248337,CLONTARF DC,Delivery Area,Updated 6-Feb-2020,31402,North Lakes,314,Moreton Bay - South,R1,clontarf beach
8316,4019,clontarf dc,qld,153.088498,-27.248337,Brisbane Metro,,Updated 6-Feb-2020,31402,North Lakes,314,Moreton Bay - South,R1,clontarf dc
8317,4019,humpybong,qld,153.088498,-27.248337,Brisbane Metro,,Updated 6-Feb-2020,31402,North Lakes,314,Moreton Bay - South,R1,humpybong
8318,4019,margate,qld,153.088498,-27.248337,CLONTARF DC,Delivery Area,Updated 6-Feb-2020,31402,North Lakes,314,Moreton Bay - South,R1,margate qld
8319,4019,margate beach,qld,153.088498,-27.248337,CLONTARF DC,Delivery Area,Updated 6-Feb-2020,31402,North Lakes,314,Moreton Bay - South,R1,margate beach
8320,4019,scotts point,qld,153.088498,-27.248337,Brisbane Metro,,Updated 6-Feb-2020,31402,North Lakes,314,Moreton Bay - South,R1,scotts point
8321,4019,woody point,qld,153.088498,-27.248337,CLONTARF DC,Delivery Area,Updated 6-Feb-2020,31402,North Lakes,314,Moreton Bay - South,R1,woody point
21019,4020,newport,qld,153.0900858,-27.21066448,Brisbane Metro,Delivery Area,Updated 6-Feb-2020,31305,Redcliffe,313,Moreton Bay - North,R1,newport qld
8322,4020,redcliffe,qld,153.106378,-27.214362,CLONTARF DC,Delivery Area,Updated 6-Feb-2020,31305,Redcliffe,313,Moreton Bay - North,R1,redcliffe qld
8323,4020,redcliffe north,qld,153.106378,-27.214362,CLONTARF DC,Delivery Area,Updated 6-Feb-2020,31305,Redcliffe,313,Moreton Bay - North,R1,redcliffe north
8324,4020,scarborough,qld,153.106378,-27.214362,CLONTARF DC,Delivery Area,Updated 6-Feb-2020,31305,Redcliffe,313,Moreton Bay - North,R1,scarborough qld
8325,4021,kippa-ring,qld,153.07529,-27.220097999999997,CLONTARF DC,Delivery Area,Updated 6-Feb-2020,31305,Redcliffe,313,Moreton Bay - North,R1,kippa-ring
8326,4022,rothwell,qld,153.046414,-27.211886,CLONTARF DC,Delivery Area,Updated 6-Feb-2020,31305,Redcliffe,313,Moreton Bay - North,R1,rothwell
8327,4025,bulwer,qld,153.393497,-27.162277000000003,NORTHGATE MAIL CENTRE,Delivery Area,Updated 6-Feb-2020,30102,Cleveland - Stradbroke,301,Brisbane - East,R1,bulwer
8328,4025,cape moreton,qld,153.393497,-27.162277000000003,NORTHGATE MAIL CENTRE,Delivery Area,Updated 6-Feb-2020,30102,Cleveland - Stradbroke,301,Brisbane - East,R1,cape moreton
8329,4025,cowan cowan,qld,153.393497,-27.162277000000003,NORTHGATE MAIL CENTRE,Delivery Area,Updated 6-Feb-2020,30102,Cleveland - Stradbroke,301,Brisbane - East,R1,cowan cowan
8330,4025,kooringal,qld,153.393497,-27.162277000000003,NORTHGATE MAIL CENTRE,Delivery Area,Updated 6-Feb-2020,30102,Cleveland - Stradbroke,301,Brisbane - East,R1,kooringal qld
21020,4025,moreton island,qld,153.4064315,-27.14790891,Brisbane Metro,Delivery Area,Updated 6-Feb-2020,30102,Cleveland - Stradbroke,301,Brisbane - East,R1,moreton island
8331,4025,tangalooma,qld,153.393497,-27.162277000000003,NORTHGATE MAIL CENTRE,Delivery Area,Updated 6-Feb-2020,30102,Cleveland - Stradbroke,301,Brisbane - East,R1,tangalooma
8332,4029,royal brisbane hospital,qld,153.026443,-27.449336,ALBION DC,LVR,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,royal brisbane hospital
8333,4030,eildon hill,qld,153.029681,-27.42687,Brisbane Metro,,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,eildon hill
8334,4030,kalinga,qld,153.029681,-27.42687,Brisbane Metro,,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,kalinga
8335,4030,lutwyche,qld,153.029681,-27.42687,STAFFORD DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,lutwyche
8336,4030,windsor,qld,153.029681,-27.42687,STAFFORD DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,windsor qld
8337,4030,wooloowin,qld,153.029681,-27.42687,STAFFORD DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,wooloowin
8338,4031,glen kedron,qld,153.030695,-27.408541999999997,Brisbane 41 to 50 kms from Port,,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,glen kedron
8339,4031,gordon park,qld,153.030695,-27.408541999999997,STAFFORD DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,gordon park
8340,4031,kedron,qld,153.030695,-27.408541999999997,STAFFORD DC,Delivery Area,Updated 6-Feb-2020,30503,Brisbane Inner - North,305,Brisbane Inner City,R1,kedron
8341,4032,chermside,qld,153.019449,-27.385604999999998,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30202,Chermside,302,Brisbane - North,R1,chermside
8342,4032,chermside bc,qld,153.019449,-27.385604999999998,Brisbane Metro,,Updated 6-Feb-2020,30202,Chermside,302,Brisbane - North,R1,chermside bc
8343,4032,chermside centre,qld,153.019449,-27.385604999999998,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30202,Chermside,302,Brisbane - North,R1,chermside centre
8344,4032,chermside south,qld,153.019449,-27.385604999999998,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30202,Chermside,302,Brisbane - North,R1,chermside south
8345,4032,chermside west,qld,153.019449,-27.385604999999998,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30202,Chermside,302,Brisbane - North,R1,chermside west
8346,4032,craigslea,qld,153.019449,-27.385604999999998,Brisbane Metro,,Updated 6-Feb-2020,30202,Chermside,302,Brisbane - North,R1,craigslea
8347,4034,aspley,qld,153.040051,-27.354710999999998,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,aspley
8348,4034,boondall,qld,153.040051,-27.354710999999998,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,boondall
8349,4034,carseldine,qld,153.040051,-27.354710999999998,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,carseldine
8350,4034,geebung,qld,153.040051,-27.354710999999998,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,geebung
8351,4034,zillmere,qld,153.040051,-27.354710999999998,VIRGINIA DC,Delivery Area,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,zillmere
8352,4035,albany creek,qld,152.979085,-27.356025,BRENDALE DC,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,albany creek
8353,4035,bridgeman downs,qld,152.979085,-27.356025,BRENDALE DC,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,bridgeman downs
8354,4035,cashs crossing,qld,152.979085,-27.356025,Brisbane Metro,,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,cashs crossing
8355,4036,bald hills,qld,153.008731,-27.314021999999998,BRENDALE DC,Delivery Area,Updated 6-Feb-2020,30204,Sandgate,302,Brisbane - North,R1,bald hills qld
8356,4037,eatons hill,qld,152.936519,-27.341128,BRENDALE DC,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,eatons hill
8357,4051,alderley,qld,153.000297,-27.427508000000003,KELVIN GROVE DC,Delivery Area,Updated 6-Feb-2020,30504,Brisbane Inner - West,305,Brisbane Inner City,R1,alderley
8358,4051,enoggera,qld,153.000297,-27.427508000000003,KELVIN GROVE DC,Delivery Area,Updated 6-Feb-2020,30504,Brisbane Inner - West,305,Brisbane Inner City,R1,enoggera
8359,4051,gaythorne,qld,153.000297,-27.427508000000003,KELVIN GROVE DC,Delivery Area,Updated 6-Feb-2020,30504,Brisbane Inner - West,305,Brisbane Inner City,R1,gaythorne
8360,4051,grange,qld,153.000297,-27.427508000000003,KELVIN GROVE DC,Delivery Area,Updated 6-Feb-2020,30504,Brisbane Inner - West,305,Brisbane Inner City,R1,grange qld
8361,4051,newmarket,qld,153.000297,-27.427508000000003,KELVIN GROVE DC,Delivery Area,Updated 6-Feb-2020,30504,Brisbane Inner - West,305,Brisbane Inner City,R1,newmarket
8362,4051,the grange,qld,153.000297,-27.427508000000003,Brisbane Metro,,Updated 6-Feb-2020,30504,Brisbane Inner - West,305,Brisbane Inner City,R1,the grange
8363,4051,wilston,qld,153.000297,-27.427508000000003,KELVIN GROVE DC,Delivery Area,Updated 6-Feb-2020,30504,Brisbane Inner - West,305,Brisbane Inner City,R1,wilston
8364,4053,brookside centre,qld,152.98725,-27.399572999999997,STAFFORD DC,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,brookside centre
8365,4053,everton hills,qld,152.98725,-27.399572999999997,STAFFORD DC,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,everton hills
8366,4053,everton park,qld,152.98725,-27.399572999999997,STAFFORD DC,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,everton park
8367,4053,mcdowall,qld,152.98725,-27.399572999999997,STAFFORD DC,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,mcdowall
8368,4053,mitchelton,qld,152.98725,-27.399572999999997,STAFFORD DC,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,mitchelton
8369,4053,oxford park,qld,152.98725,-27.399572999999997,Brisbane 21 to 30 kms from Port,,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,oxford park
8370,4053,somerset hills,qld,152.98725,-27.399572999999997,Brisbane 21 to 30 kms from Port,,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,somerset hills
8371,4053,stafford,qld,152.98725,-27.399572999999997,STAFFORD DC,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,stafford
8372,4053,stafford bc,qld,152.98725,-27.399572999999997,Brisbane 21 to 30 kms from Port,,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,stafford bc
8373,4053,stafford city,qld,152.98725,-27.399572999999997,Brisbane 21 to 30 kms from Port,,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,stafford city
8374,4053,stafford dc,qld,152.98725,-27.399572999999997,Brisbane 21 to 30 kms from Port,,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,stafford dc
8375,4053,stafford heights,qld,152.98725,-27.399572999999997,STAFFORD DC,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,stafford heights
8376,4054,arana hills,qld,152.95601399999998,-27.409816999999997,FERNY HILLS DC,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,arana hills
8377,4054,grovely,qld,152.95601399999998,-27.409816999999997,Brisbane Metro,,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,grovely
8378,4054,keperra,qld,152.95601399999998,-27.409816999999997,FERNY HILLS DC,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,keperra
8379,4055,bunya,qld,152.92424,-27.393676,FERNY HILLS DC,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,bunya
8380,4055,ferny grove,qld,152.92424,-27.393676,FERNY HILLS DC,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,ferny grove
8381,4055,ferny hills,qld,152.92424,-27.393676,FERNY HILLS DC,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,ferny hills
8382,4055,ferny hills dc,qld,152.92424,-27.393676,Brisbane Metro,,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,ferny hills dc
8383,4055,kedron upper,qld,152.92424,-27.393676,Brisbane Metro,,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,kedron upper
8384,4055,upper kedron,qld,152.92424,-27.393676,FERNY HILLS DC,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,upper kedron
